MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,60.0,5790,1.0,1.0,0.75,1.0,17,2,1.0,5,3,6,1950,2,13,2,0.0,0.75,0.75,1,0.4,0.6,0.25,0.16666666666666666,0,0,840,1,0.75,0,4,840,765,1605,0,0,2,0,3,2,0.5,8,1.0,0,0.6922077922077988,6,1915.0,0.3333333333333333,1,379,0.6,0.6,1.0,0,0,202,0,0.7348754448398577,0,5,2010,8,1.0,107400
180,21.0,1596,1.0,1.0,1.0,1.0,10,2,0.9359070464767616,7,4,5,1973,1,5,2,0.0,0.5,0.5,1,0.8,0.6,1.0,1.0,462,0,0,1,0.5,1,4,526,462,988,1,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,4,1973.0,0.3333333333333333,1,297,0.6,0.6,1.0,120,101,0,0,0.5,0,11,2009,8,1.0,91000
20,70.04995836802665,8475,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,4,7,1956,1,13,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,228,0,724,1,1.0,1,0,952,0,952,0,0,1,0,2,1,0.5,4,1.0,0,0.6922077922077988,6,1956.0,0.3333333333333333,1,283,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,4,2008,8,1.0,135750
90,72.0,10778,1.0,1.0,1.0,1.0,19,2,0.9359070464767616,2,4,5,1968,3,6,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,1768,1,0.5,0,4,1768,0,1768,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,1.0,0,0,0,0,0.7348754448398577,0,4,2010,8,1.0,136500
50,60.0,10440,1.0,1.0,0.75,1.0,17,2,1.0,5,5,6,1981,1,14,2,0.0,0.5,0.5,2,0.6,0.6,0.25,0.16666666666666666,0,0,440,1,0.75,1,4,682,548,1230,0,0,1,1,2,1,0.5,5,1.0,0,0.6922077922077988,6,1966.0,0.3333333333333333,2,440,0.6,0.6,1.0,74,0,128,0,0.75,0,5,2009,8,1.0,110000
60,100.0,13000,1.0,1.0,0.75,1.0,12,2,1.0,5,6,6,1968,1,13,1,576.0,0.5,0.75,1,0.8,0.6,0.25,0.5,448,0,448,1,0.5,1,4,1182,960,2142,0,0,2,1,4,1,0.75,8,1.0,1,0.8,2,1968.0,1.0,1,509,0.6,0.6,1.0,0,72,0,252,0.7348754448398577,0,6,2009,8,1.0,193500
120,32.0,4500,1.0,1.0,0.25,1.0,11,2,0.25,2,6,5,1998,3,13,1,443.0,0.5,0.75,2,1.0,0.8,0.25,1.0,1201,0,36,1,1.0,1,4,1337,0,1337,1,0,2,0,2,1,0.5,5,1.0,0,0.6922077922077988,2,1998.0,1.0,2,405,0.6,0.6,1.0,0,199,0,0,0.7348754448398577,0,3,2006,8,1.0,153500
20,78.0,10206,1.0,1.0,1.0,1.0,21,2,1.0,2,8,5,2007,1,13,3,468.0,0.5,0.5,2,0.8,0.6,0.25,1.0,33,0,1530,1,1.0,1,4,1563,0,1563,0,0,2,0,3,1,0.75,6,1.0,1,0.8,2,2007.0,0.6666666666666666,3,758,0.6,0.6,1.0,144,99,0,0,0.7348754448398577,0,10,2008,8,1.0,245000
20,80.0,8892,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,5,5,1960,1,8,0,66.0,0.5,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,1065,1,0.75,1,4,1065,0,1065,0,0,1,1,3,1,0.5,6,1.0,0,0.6922077922077988,6,1974.0,0.3333333333333333,2,461,0.6,0.6,1.0,74,0,0,0,0.7348754448398577,0,7,2007,0,1.0,126500
80,70.04995836802665,8530,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,7,7,5,1996,1,6,1,22.0,0.5,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,384,1,0.75,1,4,804,670,1474,0,0,2,1,3,1,0.5,7,1.0,1,0.6,4,1995.0,1.0,2,400,0.6,0.6,1.0,120,72,0,0,0.7348754448398577,700,5,2009,8,1.0,168500
60,121.0,16059,1.0,1.0,0.75,1.0,15,2,1.0,5,8,5,1992,3,6,1,284.0,0.75,0.5,1,0.8,0.6,0.25,0.16666666666666666,0,0,1288,1,1.0,1,4,1301,1116,2417,0,0,2,1,4,1,0.75,9,1.0,1,0.6,2,1991.0,0.3333333333333333,2,462,0.6,0.6,1.0,127,82,0,0,0.7348754448398577,0,4,2006,8,1.0,260000
60,122.0,11911,0.3333333333333333,1.0,1.0,1.0,8,2,1.0,5,6,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.75,0.16666666666666666,0,0,684,1,1.0,1,4,684,876,1560,0,0,2,1,3,1,0.75,6,1.0,1,0.8,4,2005.0,1.0,2,400,0.6,0.6,1.0,100,38,0,0,0.7348754448398577,0,3,2009,8,1.0,174000
160,40.0,3951,1.0,1.0,0.75,1.0,21,2,0.25,5,6,5,2009,1,13,3,76.0,0.75,0.5,2,0.8,0.6,0.75,0.16666666666666666,0,0,612,1,1.0,1,4,612,612,1224,0,0,2,1,2,1,0.75,4,1.0,0,0.6922077922077988,6,2009.0,0.6666666666666666,2,528,0.6,0.6,1.0,0,234,0,0,0.7348754448398577,0,6,2009,6,0.0,164500
20,60.0,8070,1.0,1.0,1.0,1.0,5,2,1.0,2,4,5,1995,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.25,1.0,588,0,402,1,1.0,1,4,990,0,990,1,0,1,0,3,1,0.5,5,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,1.0,0,0,0,0,0.7348754448398577,0,8,2007,8,1.0,123600
20,60.0,7200,1.0,1.0,1.0,1.0,12,2,1.0,2,4,5,1950,1,14,2,0.0,0.5,0.5,3,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,0.5,1,0,1040,0,1040,0,0,1,0,2,1,0.5,4,1.0,0,0.6922077922077988,6,1950.0,0.3333333333333333,2,420,0.6,0.6,1.0,0,29,0,0,0.7348754448398577,0,7,2006,8,1.0,109900
20,85.0,8500,1.0,1.0,1.0,1.0,12,2,1.0,2,5,3,1961,3,6,0,203.0,0.5,0.5,1,0.6,0.6,0.25,0.5,600,0,635,1,0.5,1,4,1235,0,1235,0,0,1,0,2,1,0.5,6,1.0,0,0.6922077922077988,2,1961.0,0.3333333333333333,2,480,0.6,0.6,1.0,0,0,0,0,0.5,0,12,2006,8,0.75,98600
30,80.0,13360,0.6666666666666666,0.3333333333333333,1.0,1.0,6,2,1.0,2,5,7,2006,1,14,2,0.0,0.5,0.75,0,0.8,0.6,0.25,0.8333333333333334,713,0,163,1,1.0,1,4,964,0,964,1,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,1921.0,0.3333333333333333,2,432,0.6,0.6,1.0,0,0,44,0,0.7348754448398577,0,8,2009,8,1.0,163500
190,60.0,7200,1.0,1.0,0.75,1.0,17,2,0.9359070464767616,4,6,6,1998,3,8,2,0.0,0.5,0.5,0,0.6,0.4,0.5,0.5,1046,0,168,2,1.0,0,4,1260,1031,2291,0,1,2,0,4,2,0.5,9,1.0,1,0.8,6,1900.0,0.3333333333333333,2,506,0.6,0.6,1.0,0,0,0,99,0.7348754448398577,0,11,2007,8,1.0,133900
60,69.0,9337,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,5,6,5,1997,1,13,2,0.0,0.5,0.75,2,0.8,0.6,0.25,1.0,648,0,176,1,1.0,1,4,905,881,1786,1,0,2,1,3,1,0.75,7,1.0,0,0.6922077922077988,2,1997.0,0.6666666666666666,2,684,0.6,0.6,1.0,0,162,0,0,0.7348754448398577,0,5,2007,8,1.0,204750
60,70.04995836802665,9765,0.3333333333333333,1.0,0.75,1.0,8,2,1.0,5,6,8,1993,1,13,1,68.0,1.0,0.75,2,0.8,0.8,0.25,0.8333333333333334,310,0,370,1,0.75,1,4,680,790,1470,0,0,2,1,3,1,0.5,6,1.0,1,0.6,4,1993.0,1.0,2,420,0.6,0.6,1.0,232,63,0,0,0.7348754448398577,480,4,2009,8,1.0,185000
20,78.0,10264,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,2,7,5,1999,1,13,1,183.0,0.75,0.5,2,0.8,0.6,0.75,0.8333333333333334,1162,0,426,1,1.0,1,4,1588,0,1588,0,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,1999.0,0.6666666666666666,2,472,0.6,0.6,1.0,158,29,0,0,0.7348754448398577,0,8,2006,8,1.0,214000
20,73.0,10921,1.0,0.3333333333333333,1.0,1.0,7,2,1.0,2,4,5,1965,3,6,1,48.0,0.5,0.5,1,0.6,0.6,0.25,0.5,520,0,440,1,0.5,1,1,960,0,960,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1965.0,1.0,1,432,0.6,0.6,0.5,120,0,0,0,0.7348754448398577,0,5,2007,8,1.0,94750
30,85.0,10625,1.0,1.0,0.75,1.0,7,2,1.0,2,5,5,1950,1,14,2,0.0,0.5,0.5,0,0.6,0.6,0.25,0.8333333333333334,108,0,350,1,0.25,0,4,835,0,835,0,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,3,1920.0,0.3333333333333333,1,366,0.4,0.6,1.0,0,0,77,0,0.7348754448398577,400,5,2010,0,0.75,83000
20,77.0,9320,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,4,5,1959,1,10,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,569,0,381,1,0.25,1,4,1225,0,1225,1,0,1,1,3,1,0.5,6,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,1.0,352,0,0,0,0.7348754448398577,400,1,2010,8,1.0,128950
20,70.04995836802665,10603,0.6666666666666666,1.0,1.0,1.0,14,2,1.0,2,6,7,2001,1,10,1,28.0,0.5,0.5,2,0.6,0.6,0.5,0.8333333333333334,1200,0,410,1,0.75,1,4,1610,0,1610,1,0,2,0,3,1,0.75,6,1.0,2,0.6,2,1977.0,0.6666666666666666,2,480,0.6,0.6,1.0,168,68,0,0,0.7348754448398577,0,2,2010,8,1.0,205000
60,77.0,9206,1.0,1.0,1.0,1.0,20,2,1.0,5,6,5,1985,1,6,1,336.0,0.75,0.5,1,0.8,0.6,0.25,0.16666666666666666,0,0,741,1,0.5,1,4,977,755,1732,0,0,2,1,3,1,0.75,7,1.0,1,0.6,2,1985.0,1.0,2,476,0.6,0.6,1.0,192,46,0,0,0.7348754448398577,0,6,2010,8,1.0,178000
90,64.0,7018,1.0,0.6666666666666666,1.0,1.0,20,2,0.9359070464767616,2,5,5,1979,1,6,2,0.0,0.5,0.25,3,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,0.5,1,4,1535,0,1535,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,2,1979.0,0.3333333333333333,2,410,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2009,8,0.5,118964
20,94.0,10402,0.6666666666666666,1.0,0.75,1.0,5,2,1.0,2,7,5,2009,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,1226,1,1.0,1,4,1226,0,1226,0,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,2009.0,0.6666666666666666,3,740,0.6,0.6,1.0,0,36,0,0,0.7348754448398577,0,5,2010,8,1.0,198900
50,70.04995836802665,7758,1.0,1.0,0.75,1.0,9,2,1.0,0,7,4,1950,1,12,1,600.0,0.5,0.25,2,0.6,0.6,0.25,0.3333333333333333,224,0,816,1,1.0,1,1,1226,592,1818,0,0,1,1,4,1,0.5,7,1.0,2,0.6,6,1951.0,0.3333333333333333,1,240,0.6,0.6,1.0,0,0,0,184,0.7348754448398577,0,6,2007,8,1.0,169500
60,75.0,9375,1.0,1.0,1.0,1.0,21,2,1.0,5,8,5,2004,3,13,1,768.0,0.75,0.5,2,1.0,0.6,0.25,0.16666666666666666,0,0,1053,1,1.0,1,4,1053,939,1992,0,0,2,1,3,1,0.75,9,1.0,1,0.8,2,2003.0,0.6666666666666666,2,648,0.6,0.6,1.0,140,45,0,0,0.7348754448398577,0,8,2008,8,1.0,250000
30,60.0,10800,1.0,1.0,1.0,1.0,17,2,1.0,2,4,7,1995,4,13,2,0.0,0.5,0.5,0,0.4,0.6,0.25,0.16666666666666666,0,0,641,1,0.75,1,4,1047,0,1047,0,0,1,0,2,1,0.5,6,1.0,0,0.6922077922077988,6,1954.0,0.3333333333333333,1,273,0.4,0.4,0.0,0,0,0,0,0.7348754448398577,450,8,2007,8,1.0,100000
20,50.0,6000,1.0,1.0,1.0,1.0,17,2,1.0,2,5,5,1950,1,13,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,104,169,516,1,1.0,1,4,789,0,789,0,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,1948.0,0.3333333333333333,1,250,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,4,2008,8,0.0,115000
50,85.0,8500,1.0,1.0,0.75,1.0,9,0,1.0,0,5,7,2005,1,5,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,793,2,0.5,0,1,997,520,1517,0,0,2,0,3,1,0.25,7,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,0,0,144,0,0.7348754448398577,0,8,2007,8,1.0,115000
20,105.0,11751,0.6666666666666666,1.0,1.0,1.0,14,2,1.0,2,6,6,1977,3,10,1,480.0,0.5,0.5,1,0.8,0.6,0.25,0.6666666666666666,705,0,1139,1,1.0,1,4,1844,0,1844,0,0,2,0,3,1,0.5,7,1.0,1,0.6,2,1977.0,0.6666666666666666,2,546,0.6,0.6,1.0,0,122,0,0,0.75,0,1,2010,0,1.0,190000
50,75.0,9525,1.0,1.0,1.0,1.0,7,2,1.0,0,6,4,1972,1,14,2,0.0,0.5,0.5,1,0.6,0.4,0.25,0.5,444,0,550,1,0.75,1,4,1216,639,1855,0,0,2,0,4,1,0.5,7,1.0,0,0.6922077922077988,2,1954.0,0.3333333333333333,1,325,0.6,0.6,1.0,182,0,0,0,0.7348754448398577,0,10,2006,8,1.0,136900
80,70.04995836802665,7750,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,7,7,5,2000,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.25,1.0,250,0,134,1,1.0,1,4,774,656,1430,0,0,2,1,3,1,0.5,7,1.0,1,0.6,4,2000.0,1.0,2,400,0.6,0.6,1.0,180,0,0,0,0.7348754448398577,0,4,2010,8,1.0,180000
60,77.0,9965,1.0,1.0,1.0,1.0,5,2,1.0,5,7,5,2007,1,13,3,220.0,0.75,0.5,2,1.0,0.6,0.75,1.0,984,0,280,1,1.0,1,4,1282,1414,2696,1,0,2,1,4,1,1.0,10,1.0,1,0.8,4,2007.0,1.0,3,792,0.6,0.6,1.0,120,184,0,168,0.7348754448398577,0,10,2007,6,0.0,383970
70,61.0,7259,0.6666666666666666,1.0,1.0,0.5,6,2,1.0,5,6,8,2002,2,14,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,774,150,104,1,1.0,1,4,1436,884,2320,1,0,2,1,3,1,0.75,9,1.0,1,0.6,6,1945.0,0.3333333333333333,1,180,0.6,0.6,1.0,224,0,0,0,0.75,0,7,2007,8,1.0,259500
20,70.04995836802665,11616,1.0,1.0,1.0,1.0,19,2,1.0,2,5,5,1962,1,14,1,116.0,0.5,0.5,1,0.6,0.6,0.25,0.3333333333333333,170,670,252,1,0.5,1,4,1092,0,1092,0,1,1,0,3,1,0.5,6,1.0,1,0.2,2,1962.0,0.3333333333333333,1,288,0.6,0.6,1.0,0,20,144,0,0.7348754448398577,0,9,2009,8,1.0,139000
20,74.0,8536,1.0,1.0,0.75,1.0,7,2,1.0,2,5,5,2007,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,1125,1,0.75,1,4,1125,0,1125,0,0,1,1,2,1,0.5,5,1.0,0,0.6922077922077988,2,2007.0,0.3333333333333333,2,430,0.6,0.6,1.0,80,64,0,0,0.7348754448398577,0,4,2007,6,0.0,155000
60,90.0,12376,1.0,1.0,0.75,1.0,20,2,1.0,5,7,5,1990,3,10,2,0.0,0.5,0.5,2,0.8,0.6,0.5,1.0,1470,0,203,1,0.75,1,4,1699,1523,3222,1,0,3,0,5,1,0.75,11,1.0,2,0.6,2,1990.0,0.3333333333333333,3,594,0.6,0.6,1.0,367,0,0,0,0.7348754448398577,0,5,2010,8,1.0,320000
60,65.0,8461,1.0,1.0,1.0,1.0,5,2,1.0,5,6,5,2006,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,728,1,1.0,1,4,728,728,1456,0,0,2,1,3,1,0.75,8,1.0,1,0.8,2,2005.0,1.0,2,390,0.6,0.6,1.0,0,24,0,0,0.7348754448398577,0,7,2006,6,0.0,163990
50,50.0,6060,1.0,1.0,1.0,1.0,9,2,1.0,0,4,5,1950,1,0,2,0.0,0.5,0.5,2,0.6,0.6,0.25,0.16666666666666666,0,0,732,1,0.75,1,4,772,351,1123,0,0,1,0,3,1,0.5,4,1.0,0,0.6922077922077988,6,1979.0,0.3333333333333333,1,264,0.6,0.6,0.5,0,0,140,0,0.75,0,6,2007,8,1.0,100000
20,75.0,9464,1.0,1.0,0.75,1.0,12,2,1.0,2,6,7,1958,3,8,1,135.0,0.5,0.75,1,0.6,0.6,0.25,0.6666666666666666,570,0,510,1,0.75,1,4,1080,0,1080,0,0,1,0,3,1,0.5,5,1.0,0,0.6922077922077988,2,1958.0,0.3333333333333333,1,288,0.6,0.6,1.0,0,0,0,130,0.7348754448398577,0,6,2008,8,1.0,136000
120,55.0,7892,1.0,1.0,1.0,1.0,20,2,0.25,2,6,5,1993,1,10,2,0.0,0.75,0.5,2,0.8,0.6,0.25,1.0,300,0,899,1,1.0,1,4,1199,0,1199,0,0,2,0,2,1,0.75,5,1.0,0,0.6922077922077988,2,1993.0,0.6666666666666666,2,530,0.6,0.6,1.0,0,63,0,0,0.7348754448398577,0,3,2008,8,1.0,153900
20,48.0,17043,0.6666666666666666,1.0,0.5,1.0,14,2,1.0,2,6,5,1998,1,6,2,0.0,0.5,0.75,1,0.8,0.4,0.25,0.16666666666666666,0,0,1362,1,0.5,1,4,1586,0,1586,0,0,2,0,3,1,0.5,7,1.0,1,0.6,2,1979.0,0.3333333333333333,2,435,0.6,0.6,1.0,192,0,0,0,0.7348754448398577,0,1,2009,8,1.0,181000
190,60.0,6780,1.0,1.0,1.0,1.0,9,2,0.9359070464767616,0,6,8,1982,1,14,2,0.0,0.5,0.25,1,0.6,0.6,0.75,1.0,490,0,30,1,0.75,0,4,520,0,754,1,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,53,0,0,0,0.7348754448398577,0,6,2006,8,1.0,84500
120,70.04995836802665,4928,0.6666666666666666,1.0,1.0,1.0,13,2,0.25,2,6,5,1976,1,10,2,0.0,0.5,0.5,1,0.8,0.6,0.25,0.8333333333333334,120,0,958,1,0.5,1,4,958,0,958,0,0,2,0,2,1,0.5,5,1.0,1,0.6,2,1977.0,0.6666666666666666,2,440,0.6,0.6,1.0,0,205,0,0,0.7348754448398577,0,2,2007,8,1.0,128000
45,55.0,4388,0.6666666666666666,0.6666666666666666,1.0,1.0,17,1,1.0,1,5,7,1950,1,14,2,0.0,0.5,0.75,0,0.6,0.6,0.25,0.3333333333333333,116,0,556,1,1.0,1,4,840,0,840,0,0,1,0,3,1,0.5,5,1.0,1,0.6,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,0,0,0,0,0.7348754448398577,0,6,2007,8,1.0,87000
60,69.0,7590,1.0,1.0,1.0,1.0,12,4,1.0,5,6,5,1966,1,13,1,266.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,512,0,148,1,0.5,1,4,660,688,1348,0,0,1,1,3,1,0.5,6,1.0,1,0.4,2,1966.0,0.6666666666666666,2,453,0.6,0.6,1.0,188,108,0,0,0.7348754448398577,0,7,2006,8,1.0,155000
60,88.0,14200,1.0,1.0,0.75,1.0,12,2,1.0,5,7,6,1966,1,8,1,309.0,0.5,0.5,1,0.6,0.6,0.25,0.5,445,0,479,1,1.0,1,4,1216,941,2157,0,0,2,1,4,1,0.75,8,1.0,2,0.8,2,1966.0,1.0,2,487,0.6,0.6,1.0,105,66,0,0,1.0,0,5,2006,8,1.0,226000
60,70.04995836802665,12224,0.6666666666666666,1.0,0.75,1.0,8,2,1.0,5,6,5,2000,1,13,1,40.0,0.75,0.5,2,0.8,0.6,0.25,1.0,695,0,297,1,1.0,1,4,1022,1032,2054,1,0,2,1,3,1,0.75,7,1.0,1,0.6,4,2000.0,0.6666666666666666,2,390,0.6,0.6,1.0,24,48,0,0,0.7348754448398577,0,7,2009,8,1.0,244000
20,75.0,7388,1.0,1.0,0.75,1.0,12,2,1.0,2,5,6,2002,1,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.5,405,0,658,1,0.75,1,4,1327,0,1327,1,0,1,0,3,1,0.75,7,1.0,0,0.6922077922077988,6,1974.0,0.3333333333333333,2,624,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,7,2007,8,1.0,150750
20,70.04995836802665,6853,0.6666666666666666,1.0,1.0,1.0,23,2,1.0,2,8,5,2002,1,13,1,136.0,0.75,0.5,2,1.0,0.6,0.25,1.0,1005,0,262,1,1.0,1,4,1296,0,1296,1,0,2,0,2,1,0.75,6,1.0,0,0.6922077922077988,2,2001.0,1.0,2,471,0.6,0.6,1.0,192,25,0,0,0.7348754448398577,0,6,2009,8,1.0,220000
20,78.0,10335,0.6666666666666666,1.0,1.0,1.0,19,2,1.0,2,5,6,1993,1,10,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.5,570,0,891,1,0.75,1,4,1721,0,1721,0,0,2,1,3,1,0.5,7,0.8571428571428571,1,0.6,2,1968.0,0.6666666666666666,2,440,0.6,0.6,1.0,0,96,180,0,0.75,0,7,2006,8,1.0,180000
20,80.0,10400,1.0,1.0,1.0,1.0,14,2,1.0,2,7,6,1970,3,10,1,288.0,0.5,0.5,2,0.6,0.6,0.25,0.16666666666666666,0,0,1304,1,0.75,1,4,1682,0,1682,0,0,2,0,3,1,0.5,7,1.0,1,0.8,2,1970.0,0.3333333333333333,2,530,0.6,0.6,1.0,98,0,0,0,0.75,0,5,2008,8,1.0,174000
20,70.04995836802665,10355,0.6666666666666666,1.0,0.75,1.0,12,2,1.0,2,5,5,1967,1,8,1,196.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,695,0,519,1,0.5,1,4,1214,0,1214,0,0,2,0,3,1,0.5,5,1.0,1,0.4,2,1967.0,0.6666666666666666,1,318,0.6,0.6,1.0,0,111,0,0,0.7348754448398577,0,7,2007,8,1.0,143000
90,82.0,11070,1.0,1.0,1.0,1.0,11,2,0.9359070464767616,2,7,5,1989,1,13,1,70.0,0.5,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,1907,1,0.75,1,4,1959,0,1959,0,0,3,0,5,2,0.5,9,1.0,0,0.6922077922077988,1,1989.0,0.3333333333333333,3,766,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,7,2006,8,0.25,171000
60,73.0,9066,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,5,8,5,2000,1,13,1,320.0,0.75,0.5,2,0.8,0.6,0.5,1.0,668,0,336,1,1.0,1,4,1004,848,1852,0,0,2,1,3,1,0.75,7,1.0,2,0.6,2,1999.0,1.0,3,660,0.6,0.6,1.0,224,106,0,0,1.0,0,12,2008,8,1.0,230000
60,65.0,15426,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,5,6,5,1997,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.25,1.0,821,0,107,1,1.0,1,4,928,836,1764,1,0,2,1,3,1,0.75,7,1.0,0,0.6922077922077988,2,1997.0,0.6666666666666666,2,470,0.6,0.6,1.0,276,99,0,0,0.75,0,8,2009,8,1.0,231500
20,70.0,10500,1.0,1.0,0.25,1.0,12,2,1.0,2,4,5,1971,1,6,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,432,0,432,1,0.5,1,4,864,0,864,0,0,1,0,3,1,0.5,5,1.0,1,0.2,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,1.0,0,0,0,0,0.7348754448398577,0,4,2010,4,1.0,115000
20,78.0,11645,1.0,1.0,1.0,1.0,5,2,1.0,2,7,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.75,1.0,1300,0,434,1,1.0,1,4,1734,0,1734,1,0,2,0,3,1,0.75,7,1.0,0,0.6922077922077988,2,2005.0,1.0,2,660,0.6,0.6,1.0,160,24,0,0,0.7348754448398577,0,1,2006,8,1.0,260000
50,71.0,8520,1.0,1.0,0.75,1.0,12,0,1.0,0,5,4,1952,1,14,2,0.0,0.5,0.25,1,0.6,0.6,0.25,0.5,507,0,403,1,0.25,1,4,910,475,1385,0,0,2,0,4,1,0.5,6,1.0,0,0.6922077922077988,6,2000.0,0.3333333333333333,2,720,0.6,0.6,1.0,0,0,0,0,0.75,0,6,2010,8,1.0,166000
20,78.0,10335,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,2,7,5,1999,1,13,1,183.0,0.75,0.5,2,0.8,0.6,1.0,1.0,679,0,811,1,1.0,1,4,1501,0,1501,1,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,1999.0,0.6666666666666666,2,577,0.6,0.6,1.0,144,29,0,0,0.7348754448398577,0,6,2009,8,1.0,204000
90,70.0,9100,1.0,1.0,1.0,1.0,19,5,0.9359070464767616,2,5,5,1963,1,6,1,336.0,0.5,0.5,1,0.6,0.6,0.25,0.5,1332,0,396,1,0.5,1,4,1728,0,1728,1,0,2,0,6,2,0.5,10,1.0,0,0.6922077922077988,6,1963.0,0.3333333333333333,2,504,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,11,2006,4,0.75,125000
30,51.0,6120,1.0,1.0,0.75,1.0,3,2,1.0,2,5,7,1993,1,14,2,0.0,0.5,0.5,0,0.6,0.6,0.25,0.6666666666666666,209,0,506,1,0.5,1,0,875,0,875,1,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,1931.0,0.3333333333333333,1,180,0.4,0.6,1.0,48,0,0,0,0.7348754448398577,0,11,2009,8,1.0,105000
